"group","mlpa_region","site_name","affiliated_mpa","tier","mpa_designation","lat_wgs84","lon_wgs84","year"
"CCFRP","CENTRAL","AN10","Ano Nuevo SMR","I","reference",37.16474915,-122.3811667,"2007"
"CCFRP","CENTRAL","AN10","Ano Nuevo SMR","I","reference",37.16474915,-122.3811667,"2008"
"CCFRP","CENTRAL","AN10","Ano Nuevo SMR","I","reference",37.16474915,-122.3811667,"2009"
"CCFRP","CENTRAL","AN10","Ano Nuevo SMR","I","reference",37.16474915,-122.3811667,"2010"
"CCFRP","CENTRAL","AN10","Ano Nuevo SMR","I","reference",37.16474915,-122.3811667,"2011"
"CCFRP","CENTRAL","AN10","Ano Nuevo SMR","I","reference",37.16474915,-122.3811667,"2012"
"CCFRP","CENTRAL","AN10","Ano Nuevo SMR","I","reference",37.16474915,-122.3811667,"2013"
"CCFRP","CENTRAL","AN10","Ano Nuevo SMR","I","reference",37.16474915,-122.3811667,"2014"
"CCFRP","CENTRAL","AN10","Ano Nuevo SMR","I","reference",37.16474915,-122.3811667,"2016"
"CCFRP","CENTRAL","AN10","Ano Nuevo SMR","I","reference",37.16474915,-122.3811667,"2018"
"CCFRP","CENTRAL","AN10","Ano Nuevo SMR","I","reference",37.16474915,-122.3811667,"2019"
"CCFRP","CENTRAL","AN11","Ano Nuevo SMR","I","reference",37.16691589,-122.3745,"2007"
"CCFRP","CENTRAL","AN11","Ano Nuevo SMR","I","reference",37.16691589,-122.3745,"2008"
"CCFRP","CENTRAL","AN11","Ano Nuevo SMR","I","reference",37.16691589,-122.3745,"2009"
"CCFRP","CENTRAL","AN11","Ano Nuevo SMR","I","reference",37.16691589,-122.3745,"2010"
"CCFRP","CENTRAL","AN11","Ano Nuevo SMR","I","reference",37.16691589,-122.3745,"2011"
"CCFRP","CENTRAL","AN11","Ano Nuevo SMR","I","reference",37.16691589,-122.3745,"2012"
"CCFRP","CENTRAL","AN11","Ano Nuevo SMR","I","reference",37.16691589,-122.3745,"2013"
"CCFRP","CENTRAL","AN11","Ano Nuevo SMR","I","reference",37.16691589,-122.3745,"2014"
"CCFRP","CENTRAL","AN11","Ano Nuevo SMR","I","reference",37.16691589,-122.3745,"2017"
"CCFRP","CENTRAL","AN11","Ano Nuevo SMR","I","reference",37.16691589,-122.3745,"2018"
"CCFRP","CENTRAL","AN11","Ano Nuevo SMR","I","reference",37.16691589,-122.3745,"2020"
"CCFRP","CENTRAL","AN12","Ano Nuevo SMR","I","SMR",37.11674881,-122.34725,"2007"
"CCFRP","CENTRAL","AN12","Ano Nuevo SMR","I","SMR",37.11674881,-122.34725,"2008"
"CCFRP","CENTRAL","AN12","Ano Nuevo SMR","I","SMR",37.11674881,-122.34725,"2010"
"CCFRP","CENTRAL","AN12","Ano Nuevo SMR","I","SMR",37.11674881,-122.34725,"2011"
"CCFRP","CENTRAL","AN12","Ano Nuevo SMR","I","SMR",37.11674881,-122.34725,"2012"
"CCFRP","CENTRAL","AN12","Ano Nuevo SMR","I","SMR",37.11674881,-122.34725,"2013"
"CCFRP","CENTRAL","AN12","Ano Nuevo SMR","I","SMR",37.11674881,-122.34725,"2014"
"CCFRP","CENTRAL","AN12","Ano Nuevo SMR","I","SMR",37.11674881,-122.34725,"2016"
"CCFRP","CENTRAL","AN12","Ano Nuevo SMR","I","SMR",37.11674881,-122.34725,"2018"
"CCFRP","CENTRAL","AN12","Ano Nuevo SMR","I","SMR",37.11674881,-122.34725,"2019"
"CCFRP","CENTRAL","AN12","Ano Nuevo SMR","I","SMR",37.11674881,-122.34725,"2020"
"CCFRP","CENTRAL","AN13","Ano Nuevo SMR","I","SMR",37.11166763,-122.3463334,"2007"
"CCFRP","CENTRAL","AN13","Ano Nuevo SMR","I","SMR",37.11166763,-122.3463334,"2008"
"CCFRP","CENTRAL","AN13","Ano Nuevo SMR","I","SMR",37.11166763,-122.3463334,"2009"
"CCFRP","CENTRAL","AN13","Ano Nuevo SMR","I","SMR",37.11166763,-122.3463334,"2010"
"CCFRP","CENTRAL","AN13","Ano Nuevo SMR","I","SMR",37.11166763,-122.3463334,"2011"
"CCFRP","CENTRAL","AN13","Ano Nuevo SMR","I","SMR",37.11166763,-122.3463334,"2012"
"CCFRP","CENTRAL","AN13","Ano Nuevo SMR","I","SMR",37.11166763,-122.3463334,"2013"
"CCFRP","CENTRAL","AN13","Ano Nuevo SMR","I","SMR",37.11166763,-122.3463334,"2014"
"CCFRP","CENTRAL","AN13","Ano Nuevo SMR","I","SMR",37.11166763,-122.3463334,"2015"
"CCFRP","CENTRAL","AN13","Ano Nuevo SMR","I","SMR",37.11166763,-122.3463334,"2016"
"CCFRP","CENTRAL","AN13","Ano Nuevo SMR","I","SMR",37.11166763,-122.3463334,"2018"
"CCFRP","CENTRAL","AN13","Ano Nuevo SMR","I","SMR",37.11166763,-122.3463334,"2019"
"CCFRP","CENTRAL","AN13","Ano Nuevo SMR","I","SMR",37.11166763,-122.3463334,"2020"
"CCFRP","CENTRAL","AN14","Ano Nuevo SMR","I","SMR",37.10691833,-122.3463334,"2008"
"CCFRP","CENTRAL","AN14","Ano Nuevo SMR","I","SMR",37.10691833,-122.3463334,"2009"
"CCFRP","CENTRAL","AN14","Ano Nuevo SMR","I","SMR",37.10691833,-122.3463334,"2010"
"CCFRP","CENTRAL","AN14","Ano Nuevo SMR","I","SMR",37.10691833,-122.3463334,"2011"
"CCFRP","CENTRAL","AN14","Ano Nuevo SMR","I","SMR",37.10691833,-122.3463334,"2012"
"CCFRP","CENTRAL","AN14","Ano Nuevo SMR","I","SMR",37.10691833,-122.3463334,"2013"
"CCFRP","CENTRAL","AN14","Ano Nuevo SMR","I","SMR",37.10691833,-122.3463334,"2014"
"CCFRP","CENTRAL","AN14","Ano Nuevo SMR","I","SMR",37.10691833,-122.3463334,"2015"
"CCFRP","CENTRAL","AN14","Ano Nuevo SMR","I","SMR",37.10691833,-122.3463334,"2016"
"CCFRP","CENTRAL","AN14","Ano Nuevo SMR","I","SMR",37.10691833,-122.3463334,"2017"
"CCFRP","CENTRAL","AN14","Ano Nuevo SMR","I","SMR",37.10691833,-122.3463334,"2018"
"CCFRP","CENTRAL","AN14","Ano Nuevo SMR","I","SMR",37.10691833,-122.3463334,"2019"
"CCFRP","CENTRAL","AN15","Ano Nuevo SMR","I","SMR",37.10094833,-122.3463334,"2007"
"CCFRP","CENTRAL","AN15","Ano Nuevo SMR","I","SMR",37.10094833,-122.3463334,"2008"
"CCFRP","CENTRAL","AN15","Ano Nuevo SMR","I","SMR",37.10094833,-122.3463334,"2009"
"CCFRP","CENTRAL","AN15","Ano Nuevo SMR","I","SMR",37.10094833,-122.3463334,"2010"
"CCFRP","CENTRAL","AN15","Ano Nuevo SMR","I","SMR",37.10094833,-122.3463334,"2011"
"CCFRP","CENTRAL","AN15","Ano Nuevo SMR","I","SMR",37.10094833,-122.3463334,"2012"
"CCFRP","CENTRAL","AN15","Ano Nuevo SMR","I","SMR",37.10094833,-122.3463334,"2013"
"CCFRP","CENTRAL","AN15","Ano Nuevo SMR","I","SMR",37.10094833,-122.3463334,"2014"
"CCFRP","CENTRAL","AN15","Ano Nuevo SMR","I","SMR",37.10094833,-122.3463334,"2015"
"CCFRP","CENTRAL","AN15","Ano Nuevo SMR","I","SMR",37.10094833,-122.3463334,"2016"
"CCFRP","CENTRAL","AN15","Ano Nuevo SMR","I","SMR",37.10094833,-122.3463334,"2017"
"CCFRP","CENTRAL","AN15","Ano Nuevo SMR","I","SMR",37.10094833,-122.3463334,"2018"
"CCFRP","CENTRAL","AN15","Ano Nuevo SMR","I","SMR",37.10094833,-122.3463334,"2019"
"CCFRP","CENTRAL","AN16","Ano Nuevo SMR","I","SMR",37.09908295,-122.3404167,"2007"
"CCFRP","CENTRAL","AN16","Ano Nuevo SMR","I","SMR",37.09908295,-122.3404167,"2008"
"CCFRP","CENTRAL","AN16","Ano Nuevo SMR","I","SMR",37.09908295,-122.3404167,"2010"
"CCFRP","CENTRAL","AN16","Ano Nuevo SMR","I","SMR",37.09908295,-122.3404167,"2011"
"CCFRP","CENTRAL","AN16","Ano Nuevo SMR","I","SMR",37.09908295,-122.3404167,"2012"
"CCFRP","CENTRAL","AN16","Ano Nuevo SMR","I","SMR",37.09908295,-122.3404167,"2013"
"CCFRP","CENTRAL","AN16","Ano Nuevo SMR","I","SMR",37.09908295,-122.3404167,"2014"
"CCFRP","CENTRAL","AN16","Ano Nuevo SMR","I","SMR",37.09908295,-122.3404167,"2015"
"CCFRP","CENTRAL","AN16","Ano Nuevo SMR","I","SMR",37.09908295,-122.3404167,"2016"
"CCFRP","CENTRAL","AN16","Ano Nuevo SMR","I","SMR",37.09908295,-122.3404167,"2017"
"CCFRP","CENTRAL","AN17","Ano Nuevo SMR","I","SMR",37.09791565,-122.3345833,"2007"
"CCFRP","CENTRAL","AN17","Ano Nuevo SMR","I","SMR",37.09791565,-122.3345833,"2008"
"CCFRP","CENTRAL","AN17","Ano Nuevo SMR","I","SMR",37.09791565,-122.3345833,"2009"
"CCFRP","CENTRAL","AN17","Ano Nuevo SMR","I","SMR",37.09791565,-122.3345833,"2010"
"CCFRP","CENTRAL","AN17","Ano Nuevo SMR","I","SMR",37.09791565,-122.3345833,"2011"
"CCFRP","CENTRAL","AN17","Ano Nuevo SMR","I","SMR",37.09791565,-122.3345833,"2012"
"CCFRP","CENTRAL","AN17","Ano Nuevo SMR","I","SMR",37.09791565,-122.3345833,"2014"
"CCFRP","CENTRAL","AN17","Ano Nuevo SMR","I","SMR",37.09791565,-122.3345833,"2015"
"CCFRP","CENTRAL","AN17","Ano Nuevo SMR","I","SMR",37.09791565,-122.3345833,"2016"
"CCFRP","CENTRAL","AN17","Ano Nuevo SMR","I","SMR",37.09791565,-122.3345833,"2017"
"CCFRP","CENTRAL","AN17","Ano Nuevo SMR","I","SMR",37.09791565,-122.3345833,"2018"
"CCFRP","CENTRAL","AN17","Ano Nuevo SMR","I","SMR",37.09791565,-122.3345833,"2019"
"CCFRP","CENTRAL","AN17","Ano Nuevo SMR","I","SMR",37.09791565,-122.3345833,"2020"
"CCFRP","CENTRAL","AN18","Ano Nuevo SMR","I","SMR",37.09799957,-122.3283334,"2007"
"CCFRP","CENTRAL","AN18","Ano Nuevo SMR","I","SMR",37.09799957,-122.3283334,"2008"
"CCFRP","CENTRAL","AN18","Ano Nuevo SMR","I","SMR",37.09799957,-122.3283334,"2009"
"CCFRP","CENTRAL","AN18","Ano Nuevo SMR","I","SMR",37.09799957,-122.3283334,"2010"
"CCFRP","CENTRAL","AN18","Ano Nuevo SMR","I","SMR",37.09799957,-122.3283334,"2012"
"CCFRP","CENTRAL","AN18","Ano Nuevo SMR","I","SMR",37.09799957,-122.3283334,"2013"
"CCFRP","CENTRAL","AN18","Ano Nuevo SMR","I","SMR",37.09799957,-122.3283334,"2016"
"CCFRP","CENTRAL","AN18","Ano Nuevo SMR","I","SMR",37.09799957,-122.3283334,"2017"
"CCFRP","CENTRAL","AN18","Ano Nuevo SMR","I","SMR",37.09799957,-122.3283334,"2018"
"CCFRP","CENTRAL","AN18","Ano Nuevo SMR","I","SMR",37.09799957,-122.3283334,"2019"
"CCFRP","CENTRAL","AN18","Ano Nuevo SMR","I","SMR",37.09799957,-122.3283334,"2020"
"CCFRP","CENTRAL","AN19","Ano Nuevo SMR","I","SMR",37.09233475,-122.3285833,"2007"
"CCFRP","CENTRAL","AN19","Ano Nuevo SMR","I","SMR",37.09233475,-122.3285833,"2009"
"CCFRP","CENTRAL","AN19","Ano Nuevo SMR","I","SMR",37.09233475,-122.3285833,"2010"
"CCFRP","CENTRAL","AN19","Ano Nuevo SMR","I","SMR",37.09233475,-122.3285833,"2011"
"CCFRP","CENTRAL","AN19","Ano Nuevo SMR","I","SMR",37.09233475,-122.3285833,"2012"
"CCFRP","CENTRAL","AN19","Ano Nuevo SMR","I","SMR",37.09233475,-122.3285833,"2013"
"CCFRP","CENTRAL","AN19","Ano Nuevo SMR","I","SMR",37.09233475,-122.3285833,"2014"
"CCFRP","CENTRAL","AN19","Ano Nuevo SMR","I","SMR",37.09233475,-122.3285833,"2015"
"CCFRP","CENTRAL","AN19","Ano Nuevo SMR","I","SMR",37.09233475,-122.3285833,"2016"
"CCFRP","CENTRAL","AN19","Ano Nuevo SMR","I","SMR",37.09233475,-122.3285833,"2017"
"CCFRP","CENTRAL","AN19","Ano Nuevo SMR","I","SMR",37.09233475,-122.3285833,"2018"
"CCFRP","CENTRAL","AN19","Ano Nuevo SMR","I","SMR",37.09233475,-122.3285833,"2019"
"CCFRP","CENTRAL","AN19","Ano Nuevo SMR","I","SMR",37.09233475,-122.3285833,"2020"
"CCFRP","CENTRAL","AN20","Ano Nuevo SMR","I","SMR",37.08750153,-122.3285833,"2007"
"CCFRP","CENTRAL","AN20","Ano Nuevo SMR","I","SMR",37.08750153,-122.3285833,"2008"
"CCFRP","CENTRAL","AN20","Ano Nuevo SMR","I","SMR",37.08750153,-122.3285833,"2009"
"CCFRP","CENTRAL","AN20","Ano Nuevo SMR","I","SMR",37.08750153,-122.3285833,"2010"
"CCFRP","CENTRAL","AN20","Ano Nuevo SMR","I","SMR",37.08750153,-122.3285833,"2011"
"CCFRP","CENTRAL","AN20","Ano Nuevo SMR","I","SMR",37.08750153,-122.3285833,"2012"
"CCFRP","CENTRAL","AN20","Ano Nuevo SMR","I","SMR",37.08750153,-122.3285833,"2013"
"CCFRP","CENTRAL","AN20","Ano Nuevo SMR","I","SMR",37.08750153,-122.3285833,"2014"
"CCFRP","CENTRAL","AN20","Ano Nuevo SMR","I","SMR",37.08750153,-122.3285833,"2016"
"CCFRP","CENTRAL","AN20","Ano Nuevo SMR","I","SMR",37.08750153,-122.3285833,"2017"
"CCFRP","CENTRAL","AN20","Ano Nuevo SMR","I","SMR",37.08750153,-122.3285833,"2018"
"CCFRP","CENTRAL","AN20","Ano Nuevo SMR","I","SMR",37.08750153,-122.3285833,"2019"
"CCFRP","CENTRAL","AN20","Ano Nuevo SMR","I","SMR",37.08750153,-122.3285833,"2020"
"CCFRP","CENTRAL","AN21","Ano Nuevo SMR","I","SMR",37.09075165,-122.322,"2007"
"CCFRP","CENTRAL","AN21","Ano Nuevo SMR","I","SMR",37.09075165,-122.322,"2008"
"CCFRP","CENTRAL","AN21","Ano Nuevo SMR","I","SMR",37.09075165,-122.322,"2009"
"CCFRP","CENTRAL","AN21","Ano Nuevo SMR","I","SMR",37.09075165,-122.322,"2010"
"CCFRP","CENTRAL","AN21","Ano Nuevo SMR","I","SMR",37.09075165,-122.322,"2011"
"CCFRP","CENTRAL","AN21","Ano Nuevo SMR","I","SMR",37.09075165,-122.322,"2012"
"CCFRP","CENTRAL","AN21","Ano Nuevo SMR","I","SMR",37.09075165,-122.322,"2013"
"CCFRP","CENTRAL","AN21","Ano Nuevo SMR","I","SMR",37.09075165,-122.322,"2016"
"CCFRP","CENTRAL","AN21","Ano Nuevo SMR","I","SMR",37.09075165,-122.322,"2017"
"CCFRP","CENTRAL","AN21","Ano Nuevo SMR","I","SMR",37.09075165,-122.322,"2019"
"CCFRP","CENTRAL","AN21","Ano Nuevo SMR","I","SMR",37.09075165,-122.322,"2020"
"CCFRP","CENTRAL","AN22","Ano Nuevo SMR","I","SMR",37.09570313,-122.3166667,"2007"
"CCFRP","CENTRAL","AN22","Ano Nuevo SMR","I","SMR",37.09570313,-122.3166667,"2008"
"CCFRP","CENTRAL","AN22","Ano Nuevo SMR","I","SMR",37.09570313,-122.3166667,"2009"
"CCFRP","CENTRAL","AN22","Ano Nuevo SMR","I","SMR",37.09570313,-122.3166667,"2010"
"CCFRP","CENTRAL","AN22","Ano Nuevo SMR","I","SMR",37.09570313,-122.3166667,"2011"
"CCFRP","CENTRAL","AN22","Ano Nuevo SMR","I","SMR",37.09570313,-122.3166667,"2012"
"CCFRP","CENTRAL","AN22","Ano Nuevo SMR","I","SMR",37.09570313,-122.3166667,"2013"
"CCFRP","CENTRAL","AN22","Ano Nuevo SMR","I","SMR",37.09570313,-122.3166667,"2014"
"CCFRP","CENTRAL","AN22","Ano Nuevo SMR","I","SMR",37.09570313,-122.3166667,"2015"
"CCFRP","CENTRAL","AN22","Ano Nuevo SMR","I","SMR",37.09570313,-122.3166667,"2016"
"CCFRP","CENTRAL","AN22","Ano Nuevo SMR","I","SMR",37.09570313,-122.3166667,"2017"
"CCFRP","CENTRAL","AN22","Ano Nuevo SMR","I","SMR",37.09570313,-122.3166667,"2018"
"CCFRP","CENTRAL","AN22","Ano Nuevo SMR","I","SMR",37.09570313,-122.3166667,"2019"
"CCFRP","CENTRAL","AN22","Ano Nuevo SMR","I","SMR",37.09570313,-122.3166667,"2020"
"CCFRP","NORTH","BH01","Bodega Head SMR","I","reference",38.35417938,-123.095455,"2017"
"CCFRP","NORTH","BH01","Bodega Head SMR","I","reference",38.35417938,-123.095455,"2018"
"CCFRP","NORTH","BH01","Bodega Head SMR","I","reference",38.35417938,-123.095455,"2020"
"CCFRP","NORTH","BH02","Bodega Head SMR","I","reference",38.3493042,-123.1029207,"2018"
"CCFRP","NORTH","BH03","Bodega Head SMR","I","reference",38.34793472,-123.0941,"2017"
"CCFRP","NORTH","BH03","Bodega Head SMR","I","reference",38.34793472,-123.0941,"2018"
"CCFRP","NORTH","BH03","Bodega Head SMR","I","reference",38.34793472,-123.0941,"2019"
"CCFRP","NORTH","BH04","Bodega Head SMR","I","reference",38.34590149,-123.0873542,"2017"
"CCFRP","NORTH","BH04","Bodega Head SMR","I","reference",38.34590149,-123.0873542,"2018"
"CCFRP","NORTH","BH05","Bodega Head SMR","I","reference",38.34278488,-123.1002721,"2018"
"CCFRP","NORTH","BH05","Bodega Head SMR","I","reference",38.34278488,-123.1002721,"2020"
"CCFRP","NORTH","BH06","Bodega Head SMR","I","reference",38.33911514,-123.0928,"2017"
"CCFRP","NORTH","BH06","Bodega Head SMR","I","reference",38.33911514,-123.0928,"2018"
"CCFRP","NORTH","BH06","Bodega Head SMR","I","reference",38.33911514,-123.0928,"2019"
"CCFRP","NORTH","BH06","Bodega Head SMR","I","reference",38.33911514,-123.0928,"2020"
"CCFRP","NORTH","BH07","Bodega Head SMR","I","reference",38.33876801,-123.0844697,"2017"
"CCFRP","NORTH","BH07","Bodega Head SMR","I","reference",38.33876801,-123.0844697,"2018"
"CCFRP","NORTH","BH07","Bodega Head SMR","I","reference",38.33876801,-123.0844697,"2019"
"CCFRP","NORTH","BH07","Bodega Head SMR","I","reference",38.33876801,-123.0844697,"2020"
"CCFRP","NORTH","BH08","Bodega Head SMR","I","SMR",38.32689667,-123.0902853,"2017"
"CCFRP","NORTH","BH08","Bodega Head SMR","I","SMR",38.32689667,-123.0902853,"2018"
"CCFRP","NORTH","BH08","Bodega Head SMR","I","SMR",38.32689667,-123.0902853,"2019"
"CCFRP","NORTH","BH08","Bodega Head SMR","I","SMR",38.32689667,-123.0902853,"2020"
"CCFRP","NORTH","BH09","Bodega Head SMR","I","SMR",38.32705688,-123.0827336,"2017"
"CCFRP","NORTH","BH09","Bodega Head SMR","I","SMR",38.32705688,-123.0827336,"2018"
"CCFRP","NORTH","BH09","Bodega Head SMR","I","SMR",38.32705688,-123.0827336,"2019"
"CCFRP","NORTH","BH10","Bodega Head SMR","I","SMR",38.32143784,-123.0898176,"2018"
"CCFRP","NORTH","BH10","Bodega Head SMR","I","SMR",38.32143784,-123.0898176,"2019"
"CCFRP","NORTH","BH10","Bodega Head SMR","I","SMR",38.32143784,-123.0898176,"2020"
"CCFRP","NORTH","BH11","Bodega Head SMR","I","SMR",38.32135391,-123.0831391,"2018"
"CCFRP","NORTH","BH11","Bodega Head SMR","I","SMR",38.32135391,-123.0831391,"2019"
"CCFRP","NORTH","BH12","Bodega Head SMR","I","SMR",38.31618881,-123.0947072,"2018"
"CCFRP","NORTH","BH13","Bodega Head SMR","I","SMR",38.31618118,-123.0875266,"2017"
"CCFRP","NORTH","BH13","Bodega Head SMR","I","SMR",38.31618118,-123.0875266,"2018"
"CCFRP","NORTH","BH14","Bodega Head SMR","I","SMR",38.31645966,-123.0783025,"2017"
"CCFRP","NORTH","BH14","Bodega Head SMR","I","SMR",38.31645966,-123.0783025,"2020"
"CCFRP","NORTH","BH15","Bodega Head SMR","I","SMR",38.31079102,-123.0909736,"2018"
"CCFRP","NORTH","BH16","Bodega Head SMR","I","SMR",38.31076813,-123.0839132,"2017"
"CCFRP","NORTH","BH16","Bodega Head SMR","I","SMR",38.31076813,-123.0839132,"2018"
"CCFRP","NORTH","BH16","Bodega Head SMR","I","SMR",38.31076813,-123.0839132,"2019"
"CCFRP","NORTH","BH16","Bodega Head SMR","I","SMR",38.31076813,-123.0839132,"2020"
"CCFRP","NORTH","BH17","Bodega Head SMR","I","SMR",38.31108475,-123.075082,"2017"
"CCFRP","NORTH","BH17","Bodega Head SMR","I","SMR",38.31108475,-123.075082,"2019"
"CCFRP","NORTH","BH18","Bodega Head SMR","I","SMR",38.30452347,-123.0861829,"2017"
"CCFRP","NORTH","BH19","Bodega Head SMR","I","SMR",38.30449295,-123.079311,"2017"
"CCFRP","NORTH","BH19","Bodega Head SMR","I","SMR",38.30449295,-123.079311,"2018"
"CCFRP","NORTH","BH19","Bodega Head SMR","I","SMR",38.30449295,-123.079311,"2019"
"CCFRP","NORTH","BH19","Bodega Head SMR","I","SMR",38.30449295,-123.079311,"2020"
"CCFRP","NORTH","BH20","Bodega Head SMR","I","SMR",38.30553436,-123.0719528,"2017"
"CCFRP","NORTH","BH20","Bodega Head SMR","I","SMR",38.30553436,-123.0719528,"2020"
"CCFRP","NORTH","BH21","Bodega Head SMR","I","reference",38.29260254,-123.0516019,"2017"
"CCFRP","NORTH","BH21","Bodega Head SMR","I","reference",38.29260254,-123.0516019,"2018"
"CCFRP","NORTH","BH22","Bodega Head SMR","I","reference",38.28897858,-123.0452803,"2017"
"CCFRP","NORTH","BH22","Bodega Head SMR","I","reference",38.28897858,-123.0452803,"2019"
"CCFRP","NORTH","BH23","Bodega Head SMR","I","reference",38.28319931,-123.0483483,"2018"
"CCFRP","NORTH","BH23","Bodega Head SMR","I","reference",38.28319931,-123.0483483,"2019"
"CCFRP","NORTH","BH23","Bodega Head SMR","I","reference",38.28319931,-123.0483483,"2020"
"CCFRP","NORTH","BH24","Bodega Head SMR","I","reference",38.27786255,-123.0484234,"2019"
"CCFRP","NORTH","BH24","Bodega Head SMR","I","reference",38.27786255,-123.0484234,"2020"
"CCFRP","NORTH","BH25","Bodega Head SMR","I","reference",38.2848053,-123.0372646,"2017"
"CCFRP","NORTH","BH25","Bodega Head SMR","I","reference",38.2848053,-123.0372646,"2018"
"CCFRP","NORTH","BH25","Bodega Head SMR","I","reference",38.2848053,-123.0372646,"2020"
"CCFRP","NORTH","BH26","Bodega Head SMR","I","reference",38.27931595,-123.0379991,"2017"
"CCFRP","NORTH","BH27","Bodega Head SMR","I","reference",38.27923965,-123.030773,"2017"
"CCFRP","NORTH","BH27","Bodega Head SMR","I","reference",38.27923965,-123.030773,"2018"
"CCFRP","NORTH","BH27","Bodega Head SMR","I","reference",38.27923965,-123.030773,"2020"
"CCFRP","CENTRAL","BL01","Piedras Blancas SMR","I","SMR",35.70785141,-121.33225,"2009"
"CCFRP","CENTRAL","BL01","Piedras Blancas SMR","I","SMR",35.70785141,-121.33225,"2012"
"CCFRP","CENTRAL","BL01","Piedras Blancas SMR","I","SMR",35.70785141,-121.33225,"2013"
"CCFRP","CENTRAL","BL01","Piedras Blancas SMR","I","SMR",35.70785141,-121.33225,"2016"
"CCFRP","CENTRAL","BL01","Piedras Blancas SMR","I","SMR",35.70785141,-121.33225,"2020"
"CCFRP","CENTRAL","BL02","Piedras Blancas SMR","I","SMR",35.70729828,-121.3234,"2008"
"CCFRP","CENTRAL","BL02","Piedras Blancas SMR","I","SMR",35.70729828,-121.3234,"2016"
"CCFRP","CENTRAL","BL02","Piedras Blancas SMR","I","SMR",35.70729828,-121.3234,"2017"
"CCFRP","CENTRAL","BL02","Piedras Blancas SMR","I","SMR",35.70729828,-121.3234,"2018"
"CCFRP","CENTRAL","BL02","Piedras Blancas SMR","I","SMR",35.70729828,-121.3234,"2019"
"CCFRP","CENTRAL","BL03","Piedras Blancas SMR","I","SMR",35.70149994,-121.33575,"2008"
"CCFRP","CENTRAL","BL03","Piedras Blancas SMR","I","SMR",35.70149994,-121.33575,"2010"
"CCFRP","CENTRAL","BL03","Piedras Blancas SMR","I","SMR",35.70149994,-121.33575,"2011"
"CCFRP","CENTRAL","BL03","Piedras Blancas SMR","I","SMR",35.70149994,-121.33575,"2012"
"CCFRP","CENTRAL","BL03","Piedras Blancas SMR","I","SMR",35.70149994,-121.33575,"2013"
"CCFRP","CENTRAL","BL03","Piedras Blancas SMR","I","SMR",35.70149994,-121.33575,"2016"
"CCFRP","CENTRAL","BL03","Piedras Blancas SMR","I","SMR",35.70149994,-121.33575,"2017"
"CCFRP","CENTRAL","BL03","Piedras Blancas SMR","I","SMR",35.70149994,-121.33575,"2018"
"CCFRP","CENTRAL","BL03","Piedras Blancas SMR","I","SMR",35.70149994,-121.33575,"2020"
"CCFRP","CENTRAL","BL04","Piedras Blancas SMR","I","SMR",35.69869995,-121.32955,"2008"
"CCFRP","CENTRAL","BL04","Piedras Blancas SMR","I","SMR",35.69869995,-121.32955,"2009"
